age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
47,Private,356347,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,<=50K
31,Private,120461,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
21,Private,235646,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,30,United-States,<=50K
74,Self-emp-not-inc,224512,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
39,Local-gov,349691,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,0,0,30,United-States,<=50K
20,Private,46786,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,26,United-States,<=50K
37,Self-emp-not-inc,367237,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,30,United-States,<=50K
57,Local-gov,421412,Masters,14,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,40,United-States,<=50K
34,Private,102942,Masters,14,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,52,India,>50K
27,Private,162687,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
27,Private,44121,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Female,0,0,43,United-States,<=50K
27,Private,356934,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
31,Private,113129,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,40,United-States,>50K
36,Private,209034,Assoc-acdm,9,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Female,0,0,35,United-States,<=50K
25,Private,164488,Bachelors,13,Married-civ-spouse,Priv-house-serv,Husband,White,Female,0,0,40,United-States,<=50K
38,Private,192776,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,<=50K
43,Private,207066,12th,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,66,United-States,<=50K
75,Private,154950,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,>50K
30,Private,41837,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,50,United-States,>50K
19,Private,53926,Masters,14,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,Puerto-Rico,<=50K
50,Self-emp-inc,172941,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
41,Self-emp-inc,145333,Some-college,10,Divorced,Exec-managerial,Not-in-family,Black,Male,0,0,40,United-States,<=50K
37,Private,145714,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,50,United-States,<=50K
44,Private,122094,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
65,Self-emp-inc,119411,Masters,14,Widowed,Exec-managerial,Unmarried,White,Female,0,0,60,United-States,>50K
38,Private,197036,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,30,United-States,<=50K
19,Private,197344,HS-grad,9,Never-married,Tech-support,Own-child,White,Female,0,0,32,United-States,<=50K
26,State-gov,111949,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
27,Self-emp-not-inc,284095,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,80,United-States,<=50K
37,Private,234108,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,50,United-States,<=50K
41,Private,308077,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,>50K
22,Private,316509,Masters,10,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,>50K
50,Private,138768,HS-grad,9,Married-spouse-absent,Prof-specialty,Husband,Black,Male,0,0,40,United-States,>50K
22,Private,292185,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,30,United-States,<=50K
47,Private,192381,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,58,United-States,<=50K
39,Private,183319,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States,<=50K
29,Private,183887,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,>50K
40,Private,180052,5th-6th,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
38,Private,21838,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,>50K
78,Private,194049,Bachelors,9,Never-married,Prof-specialty,Other-relative,White,Male,0,0,50,United-States,<=50K
34,Self-emp-not-inc,50351,7th-8th,7,Separated,Adm-clerical,Unmarried,White,Male,0,0,50,United-States,<=50K
56,Local-gov,277347,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
66,Private,390879,Masters,14,Divorced,Tech-support,Not-in-family,Other,Female,0,0,40,United-States,<=50K
35,Private,67728,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,0,1825,40,United-States,>50K
28,Private,173047,11th,7,Widowed,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
59,Private,223308,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,25,United-States,<=50K
24,Private,250630,Masters,14,Never-married,Sales,Unmarried,White,Female,0,0,45,United-States,<=50K
84,Private,343519,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,>50K
35,Private,123586,Assoc-voc,7,Married-civ-spouse,Sales,Husband,White,Male,0,0,36,United-States,<=50K
30,Local-gov,227551,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
54,Self-emp-not-inc,48520,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
31,Self-emp-inc,165457,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,50,United-States,<=50K
44,Private,32509,Assoc-voc,11,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
64,Private,285052,Assoc-acdm,12,Divorced,Craft-repair,Not-in-family,White,Male,0,0,60,United-States,<=50K
43,Private,83045,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,>50K
48,Private,108969,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,>50K
52,Private,229375,Bachelors,13,Divorced,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
27,Private,111589,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,4386,1668,48,United-States,>50K
49,Self-emp-not-inc,217200,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Female,0,0,40,United-States,<=50K
81,Local-gov,72333,Assoc-voc,11,Never-married,Prof-specialty,Own-child,Black,Female,0,0,40,United-States,<=50K
30,Private,176907,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5013,2051,24,United-States,<=50K
50,Private,192779,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
43,Self-emp-not-inc,121111,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,30,United-States,<=50K
36,Self-emp-not-inc,152621,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,55,United-States,<=50K
40,State-gov,250226,11th,7,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K
48,Self-emp-not-inc,255476,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,60,United-States,<=50K
44,Private,163847,5th-6th,6,Separated,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
36,Local-gov,310101,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1902,15,United-States,<=50K
33,Private,427474,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,46,United-States,>50K
23,Private,107096,HS-grad,9,Never-married,Other-service,Unmarried,White,Male,0,0,50,United-States,<=50K
17,Private,347322,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
25,Private,46442,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,2174,0,60,United-States,<=50K
46,Federal-gov,163083,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,50,United-States,<=50K
48,Private,182862,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,24,United-States,>50K
36,Private,204596,11th,13,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,<=50K
45,Private,166545,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
28,Private,236861,10th,3,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,<=50K
56,Private,103984,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K
24,Private,327474,HS-grad,9,Never-married,Tech-support,Not-in-family,Black,Female,0,0,50,United-States,<=50K
34,Private,150553,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,United-States,<=50K
29,Private,156192,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,45,United-States,<=50K
55,Private,286452,11th,13,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
43,Private,101318,11th,7,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
30,Private,446654,12th,13,Married-spouse-absent,Other-service,Not-in-family,White,Male,3674,0,50,United-States,<=50K
39,Private,191025,HS-grad,9,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,25,United-States,<=50K
26,Private,104257,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
46,Private,247558,9th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,3103,0,40,United-States,<=50K
64,Private,175268,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
44,Private,416577,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,1602,40,United-States,<=50K
46,Private,370837,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,>50K
56,Private,23856,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,65,United-States,>50K
35,Private,30725,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
83,Private,117802,7th-8th,10,Never-married,Other-service,Not-in-family,White,Male,0,1669,40,United-States,<=50K
41,Private,175339,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,<=50K
53,Private,199720,11th,7,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,20,United-States,<=50K
17,Private,190020,Bachelors,7,Never-married,Priv-house-serv,Not-in-family,White,Male,0,0,50,United-States,<=50K
18,Private,243409,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,>50K
20,Private,191910,11th,7,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,0,0,35,United-States,<=50K
25,Private,473748,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
26,Private,343476,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
40,State-gov,168212,11th,7,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,40,United-States,<=50K
39,Private,117059,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,1977,33,United-States,<=50K
37,Private,149574,Assoc-acdm,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3103,0,40,United-States,>50K
37,Local-gov,266337,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,35,United-States,<=50K
25,Local-gov,191986,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
19,Private,198188,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
47,Local-gov,289636,Doctorate,3,Married-civ-spouse,Sales,Husband,White,Female,0,0,55,United-States,>50K
78,State-gov,136873,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
23,Private,120172,Assoc-acdm,12,Separated,Other-service,Own-child,White,Female,0,0,25,United-States,<=50K
32,Private,257017,7th-8th,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
50,Federal-gov,31264,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,70,United-States,<=50K
31,Private,169469,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1887,56,United-States,>50K
74,Self-emp-not-inc,177989,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
19,Private,97159,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,55,United-States,<=50K
37,Private,234258,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,<=50K
30,Private,32311,9th,10,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,20,United-States,<=50K
38,Private,229009,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
33,Private,301199,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Male,3325,0,49,United-States,<=50K
29,Self-emp-not-inc,121718,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,7,United-States,<=50K
78,Private,298871,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
83,Private,163234,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
23,Private,273226,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,45,United-States,<=50K
30,Private,168334,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
38,Private,163237,7th-8th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5178,0,98,United-States,<=50K
39,Private,181363,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
29,Private,178416,Assoc-voc,11,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
41,Private,692831,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,20,United-States,<=50K
26,Federal-gov,513977,Some-college,10,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
37,Federal-gov,128472,Masters,14,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
28,State-gov,119628,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Female,0,0,40,United-States,>50K
61,Private,354591,HS-grad,9,Divorced,Sales,Not-in-family,Black,Female,5013,0,60,United-States,<=50K
27,Private,209101,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,35,United-States,<=50K
17,Private,92863,11th,7,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
45,Private,118057,Bachelors,13,Married-civ-spouse,Other-service,Husband,Black,Female,10566,0,50,United-States,<=50K
25,Private,155124,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,12,United-States,<=50K
59,Self-emp-inc,214865,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,60,United-States,<=50K
54,Private,239150,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,Haiti,<=50K
34,Private,295591,7th-8th,12,Never-married,Other-service,Own-child,White,Male,0,0,35,United-States,<=50K
39,Self-emp-not-inc,193374,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,15024,0,60,United-States,>50K
33,Private,285570,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,2829,0,36,United-States,<=50K
29,Private,447579,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1485,25,United-States,<=50K
30,Private,31501,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,<=50K
52,Self-emp-not-inc,192869,5th-6th,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Greece,<=50K
45,State-gov,375134,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,48,United-States,<=50K
46,Private,30412,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Other,Male,0,0,30,United-States,<=50K
59,Private,121912,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K
23,Private,119721,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
30,Private,242782,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Female,7688,0,40,United-States,>50K
40,Private,202752,Some-college,10,Widowed,Craft-repair,Unmarried,White,Male,0,0,25,United-States,<=50K
56,Private,192563,Some-college,10,Widowed,Other-service,Unmarried,White,Male,0,0,35,United-States,<=50K
76,Private,316185,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,60,United-States,<=50K
51,Private,54465,HS-grad,9,Divorced,Adm-clerical,Unmarried,Other,Male,2580,0,40,United-States,<=50K
59,Self-emp-not-inc,183470,Bachelors,13,Divorced,Other-service,Not-in-family,White,Male,0,0,45,United-States,<=50K
41,Self-emp-not-inc,231492,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
39,Private,56962,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Columbia,<=50K
23,Private,154374,Some-college,10,Divorced,Sales,Not-in-family,White,Male,0,0,60,United-States,<=50K
30,Private,179481,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,United-States,<=50K
44,Private,151780,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,25,United-States,<=50K
21,Private,170449,1st-4th,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,16,United-States,<=50K
33,Private,240441,11th,2,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,35,United-States,<=50K
48,Private,108551,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,>50K
43,Private,276249,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K
64,Self-emp-not-inc,120970,Prof-school,15,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,United-States,<=50K
33,Private,128472,Some-college,10,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K
43,Private,227065,Some-college,10,Divorced,Prof-specialty,Own-child,White,Male,0,0,25,United-States,<=50K
78,Private,280093,HS-grad,9,Married-spouse-absent,Adm-clerical,Husband,White,Female,0,0,44,United-States,>50K
28,Private,186531,10th,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,44,Italy,>50K
18,Private,112507,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
31,Private,156566,Bachelors,13,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,48,United-States,<=50K
25,Private,33658,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,55,United-States,<=50K
38,Federal-gov,182474,12th,13,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,6849,0,20,United-States,<=50K
27,Private,274200,Prof-school,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K
47,Private,195532,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,50,United-States,<=50K
36,Private,135776,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,66,United-States,<=50K
30,Private,130806,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
24,Federal-gov,116830,Masters,14,Separated,Adm-clerical,Unmarried,White,Male,0,0,40,United-States,<=50K
34,Private,83196,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,40,United-States,>50K
23,Private,370548,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,35,United-States,<=50K
35,Private,36032,11th,13,Separated,Handlers-cleaners,Not-in-family,White,Male,8614,0,20,United-States,<=50K
45,Private,106742,1st-4th,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
37,Private,100669,Bachelors,13,Never-married,Handlers-cleaners,Wife,White,Male,0,0,40,United-States,<=50K
25,Self-emp-not-inc,245147,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,35,United-States,<=50K
59,Self-emp-inc,190290,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,0,30,United-States,<=50K
47,Private,203635,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,34,Mexico,<=50K
37,Private,185455,Some-college,10,Never-married,Exec-managerial,Unmarried,White,Male,0,0,10,United-States,<=50K
32,Private,96483,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
27,Private,248990,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,2,Mexico,<=50K
45,Private,338013,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,>50K
49,Private,387844,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
51,Local-gov,33308,1st-4th,9,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,60,United-States,>50K
39,Private,130386,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,5013,0,40,United-States,<=50K
29,Self-emp-not-inc,144063,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
61,Private,311696,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,60,United-States,<=50K
42,Private,166545,Some-college,10,Married-civ-spouse,Tech-support,Wife,White,Male,0,0,40,United-States,>50K
48,Private,111483,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,72,United-States,>50K
49,Private,236328,Some-college,10,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,50,United-States,<=50K
30,Private,31023,10th,6,Divorced,Craft-repair,Unmarried,White,Female,0,0,40,United-States,<=50K
64,Private,136331,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,White,Male,0,0,45,United-States,>50K
28,Self-emp-not-inc,220984,10th,6,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K
40,Self-emp-not-inc,29874,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,>50K
31,Local-gov,344200,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,27,United-States,<=50K
32,Private,249771,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,5,United-States,<=50K
40,Local-gov,117767,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
50,Local-gov,106257,Preschool,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,United-States,<=50K
57,Self-emp-not-inc,182028,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,40,United-States,>50K
24,Private,175925,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
66,Private,126701,12th,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,<=50K
31,Private,262684,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
51,Private,125194,11th,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,55,United-States,<=50K
23,Private,140644,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K
49,Private,182541,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Wife,White,Male,0,0,48,United-States,>50K
48,Private,548664,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
36,Private,247082,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,21,United-States,<=50K
58,Private,121285,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,99,Jamaica,>50K
54,Self-emp-not-inc,111985,Some-college,10,Married-civ-spouse,Transport-moving,Wife,White,Male,0,0,40,United-States,<=50K
40,Local-gov,118447,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Canada,<=50K
62,Private,145924,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,1579,47,United-States,<=50K
34,Federal-gov,119101,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,>50K
34,Private,141545,Assoc-acdm,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
47,Private,268996,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,46,United-States,<=50K
46,Self-emp-not-inc,289886,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,55,United-States,<=50K
44,Self-emp-inc,58700,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,50,United-States,>50K
46,Private,212162,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,78,United-States,<=50K
20,Private,180532,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,0,0,40,United-States,>50K
49,Self-emp-inc,32126,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
46,Private,263568,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Female,0,0,40,United-States,<=50K
22,Private,140474,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Female,2885,0,25,United-States,<=50K
20,Private,148003,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,0,0,25,United-States,<=50K
22,Private,171015,Some-college,10,Married-spouse-absent,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
19,Private,378418,Assoc-acdm,12,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,44,United-States,<=50K
42,Private,149040,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,5455,0,50,United-States,<=50K
32,Private,234096,Bachelors,13,Married-spouse-absent,Other-service,Unmarried,White,Male,8614,0,60,United-States,<=50K
50,Private,538583,11th,13,Separated,Handlers-cleaners,Own-child,White,Female,0,0,35,Japan,<=50K
51,Self-emp-not-inc,318331,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
33,Private,75573,Masters,14,Never-married,Other-service,Unmarried,Black,Male,4101,0,40,United-States,<=50K
27,Private,31387,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,2885,0,25,Germany,<=50K
39,Private,332249,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
45,Private,168723,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
41,Private,114263,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,85,United-States,>50K
35,Private,240467,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,60,United-States,<=50K
41,Private,241962,10th,10,Never-married,Other-service,Own-child,White,Female,2463,0,40,United-States,<=50K
29,Self-emp-inc,328581,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,60,United-States,<=50K
45,State-gov,90446,Bachelors,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,58,United-States,>50K
